Part no./SKU,Brand,Name,Descrption,MRP,Category,Sub Category,Class,Make,Model,Year,Engine,Power (hp),Fuel type,Engine type,Date,Part Type
95870-25100,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1780,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,01.1999 - 02.2008,1.5 L,94 h.p.,Petrol,G4EK,,
95870-25100,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1780,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.6L,01.2001 - 02.2008,1.6 L,105 h.p.,Petrol,G4ED-G,,
95870-25100,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1780,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,04.2002 - 02.2007,1.5 L,82 h.p.,Diesel,D3EA,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN 1.6L,06.2015 - 05.2018,1.6 L,128 h.p.,Diesel,CRDi-VGT,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN 1.4L,06.2015 - 05.2018,1.4 L,90 h.p.,Diesel,CRDi-TCI,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN 1.6L,06.2015 - 05.2018,1.6 L,123 h.p.,Petrol,DOHC-MPI,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN F/L 1.6L SX,05.2018 - 03.2020,1.6 L,121 h.p.,Petrol,DUAL VTVT,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN F/L 1.6L SX AT,05.2018 - 03.2020,1.6 L,126 h.p.,Diesel,CRDi-VGT,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN F/L 1.6L SX(O),05.2018 - 03.2020,1.6 L,126 h.p.,Diesel,CRDi-VGT,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN F/L 1.6L SX,05.2018 - 03.2020,1.6 L,126 h.p.,Diesel,CRDi-VGT,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN F/L 1.6L SX(O),05.2018 - 03.2020,1.6 L,121 h.p.,Petrol,DUAL VTVT,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN F/L 1.6L SX AT,05.2018 - 03.2020,1.6 L,121 h.p.,Petrol,DUAL VTVT,,
95870-25200,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1780,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,01.1999 - 02.2008,1.5 L,94 h.p.,Petrol,G4EK,,
95870-25200,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1780,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.6L,01.2001 - 02.2008,1.6 L,105 h.p.,Petrol,G4ED-G,,
95870-25200,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1780,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,04.2002 - 02.2007,1.5 L,82 h.p.,Diesel,D3EA,,
95870-1A100,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1785,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,01.1999 - 02.2008,1.5 L,94 h.p.,Petrol,G4EK,,
95870-1A100,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1785,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.6L,01.2001 - 02.2008,1.6 L,105 h.p.,Petrol,G4ED-G,,
95870-1A100,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1785,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,04.2002 - 02.2007,1.5 L,82 h.p.,Diesel,D3EA,,
95870-1A100,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1785,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,02.2008 - 12.2012,1.5 L,94 h.p.,Petrol,G4EK,,
96210-25000,Hyundai/Kia,,ANTENNA ASSY-RADIO,1787,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,01.1999 - 02.2008,1.5 L,94 h.p.,Petrol,G4EK,,
96210-25000,Hyundai/Kia,,ANTENNA ASSY-RADIO,1787,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.6L,01.2001 - 02.2008,1.6 L,105 h.p.,Petrol,G4ED-G,,
96210-25000,Hyundai/Kia,,ANTENNA ASSY-RADIO,1787,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,04.2002 - 02.2007,1.5 L,82 h.p.,Diesel,D3EA,,
96210-25000,Hyundai/Kia,,ANTENNA ASSY-RADIO,1787,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,02.2008 - 12.2012,1.5 L,94 h.p.,Petrol,G4EK,,
96575-B4000TXB,Hyundai/Kia,,"MICROPHONE - HANDSFREE, INT;PYN",1859,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.2L,08.2013 - 11.2016,1.2 L,83 h.p.,Petrol,G4LA,,
96575-B4000TXB,Hyundai/Kia,,"MICROPHONE - HANDSFREE, INT;PYN",1859,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.1L,08.2013 - 11.2016,1.1 L,70 h.p.,Diesel,D3FA,,
96575-B4000TXB,Hyundai/Kia,,"MICROPHONE - HANDSFREE, INT;PYN",1859,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.0L LPG/CNG,08.2013 - 11.2016,1 L,66 h.p.,CNG,B3LA,,
96575-B4000TXB,Hyundai/Kia,,"MICROPHONE - HANDSFREE, INT;PYN",1859,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.2L,08.2013 - 11.2016,1.2 L,83 h.p.,Petrol,G4LA,,
96575-B4000TXB,Hyundai/Kia,,"MICROPHONE - HANDSFREE, INT;PYN",1859,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.1L,08.2013 - 11.2016,1.1 L,70 h.p.,Diesel,3DFA,,
96575-B4000TXB,Hyundai/Kia,,"MICROPHONE - HANDSFREE, INT;PYN",1859,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.0L LPG,08.2013 - 11.2016,1 L,69 h.p.,Petrol,B3LA,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.2L,08.2013 - 11.2016,1.2 L,83 h.p.,Petrol,G4LA,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.1L,08.2013 - 11.2016,1.1 L,70 h.p.,Diesel,D3FA,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.0L LPG/CNG,08.2013 - 11.2016,1 L,66 h.p.,CNG,B3LA,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 F/L 1.2L,12.2016 - 11.2019,1.2 L,75 h.p.,Diesel,CRDi,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 F/L 1.2L,12.2016 - 11.2019,1.2 L,82 h.p.,Petrol,KAPPA VTVT,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.2L,08.2013 - 11.2016,1.2 L,83 h.p.,Petrol,G4LA,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.1L,08.2013 - 11.2016,1.1 L,70 h.p.,Diesel,3DFA,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.0L LPG,08.2013 - 11.2016,1 L,69 h.p.,Petrol,B3LA,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT F/L 1.2L,12.2016 - 10.2020,1.2 L,74 h.p.,Diesel,CRDi,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT F/L 1.2L,12.2016 - 10.2020,1.2 L,82 h.p.,Petrol,KAPPA VTVT,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.2L,08.2013 - 11.2016,1.2 L,83 h.p.,Petrol,G4LA,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.1L,08.2013 - 11.2016,1.1 L,70 h.p.,Diesel,D3FA,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.0L LPG/CNG,08.2013 - 11.2016,1 L,66 h.p.,CNG,B3LA,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 F/L 1.2L,12.2016 - 11.2019,1.2 L,75 h.p.,Diesel,CRDi,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 F/L 1.2L,12.2016 - 11.2019,1.2 L,82 h.p.,Petrol,KAPPA VTVT,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.2L,08.2013 - 11.2016,1.2 L,83 h.p.,Petrol,G4LA,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.1L,08.2013 - 11.2016,1.1 L,70 h.p.,Diesel,3DFA,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.0L LPG,08.2013 - 11.2016,1 L,69 h.p.,Petrol,B3LA,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT F/L 1.2L,12.2016 - 10.2020,1.2 L,74 h.p.,Diesel,CRDi,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT F/L 1.2L,12.2016 - 10.2020,1.2 L,82 h.p.,Petrol,KAPPA VTVT,,
96210-1J803,Hyundai/Kia,,962101J803,2020,Electrical Components,Information and Communication System,,Hyundai,I20 1ST GEN 1.4L,10.2008 - 03.2012,1.4 L,75 h.p.,Diesel,D4FC,,
96210-1J803,Hyundai/Kia,,962101J803,2020,Electrical Components,Information and Communication System,,Hyundai,I20 1ST GEN 1.2L,10.2008 - 03.2012,1.2 L,78 h.p.,Petrol,G4LA,,
96210-1J803,Hyundai/Kia,,962101J803,2020,Electrical Components,Information and Communication System,,Hyundai,I20 1ST GEN 1.4L,10.2008 - 03.2012,1.4 L,101 h.p.,Petrol,G4FA,,
96210-1J803,Hyundai/Kia,,962101J803,2020,Electrical Components,Information and Communication System,,Hyundai,I20 1ST GEN 1.4L,10.2008 - 03.2012,1.4 L,90 h.p.,Diesel,D4FC,,
94210-05100,Hyundai/Kia,,SPEEDOMETER ASSY(KPH),2090,Electrical Components,Information and Communication System,,Hyundai,SANTRO XING 2ND GEN 1.1L,05.2003 - 04.2005,1.1 L,62 h.p.,Petrol,SOHC MPFI,,
94210-05100,Hyundai/Kia,,SPEEDOMETER ASSY(KPH),2090,Electrical Components,Information and Communication System,,Hyundai,SANTRO XING 2ND GEN 1.1L,04.2005 - 01.2007,1.1 L,58 h.p.,Petrol,SOHC MPI,,
94210-05100,Hyundai/Kia,,SPEEDOMETER ASSY(KPH),2090,Electrical Components,Information and Communication System,,Hyundai,SANTRO XING 2ND GEN 1.1L,01.2007 - 10.2014,1.1 L,61 h.p.,Petrol,SOHC MPI,,
94170-1A000A,Hyundai/Kia,,TACHOMETER ASSY,2169,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,01.1999 - 02.2008,1.5 L,94 h.p.,Petrol,G4EK,,
94170-1A000A,Hyundai/Kia,,TACHOMETER ASSY,2169,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,04.2002 - 02.2007,1.5 L,82 h.p.,Diesel,D3EA,,
94360-F2000,Hyundai/Kia,,LENS - FRONT ACRYLIC,2115,Electrical Components,Information and Communication System,,Hyundai,ELANTRA 6TH GEN 1.6L,08.2016 - 10.2019,1.6 L,128 h.p.,Diesel,D4FB,,
94360-F2000,Hyundai/Kia,,LENS - FRONT ACRYLIC,2115,Electrical Components,Information and Communication System,,Hyundai,ELANTRA 6TH GEN 2.0L,08.2016 - 10.2019,2 L,152 h.p.,Petrol,DOHC-MPI,,
